"Item Group Code","Item Group","Item Code","Item","Factor","HS Code","HS07 Code","HS12 Code","CPC Code"
"1882","Agricult.Products, Total","312","Kapokseed shelled","1","","120799","120799","01499.07"
"1882","Agricult.Products, Total","263","Karite nuts (sheanuts)","1","","120799","120799","01499.01"
"1882","Agricult.Products, Total","592","Kiwi fruit","1","","081050","081050","01352"
"1882","Agricult.Products, Total","224","Kola nuts","1","","080290","080270","01379.02"
"1882","Agricult.Products, Total","173","Lactose","1","","170211, 170219","170211, 170219","23210.06"
"1882","Agricult.Products, Total","1043","Lard","1","","150100","150110, 150120","21521"
"1882","Agricult.Products, Total","1221","Lard stearine oil","1","","150300","150300","21529.02"
"1882","Agricult.Products, Total","1217","Leather used & waste","1","","411520","411520","F1217"
"1882","Agricult.Products, Total","407","Leeks, other alliaceous vegetables","1","","070390","070390","01254"
"1882","Agricult.Products, Total","497","Lemons and limes","1","","080550","080550","01322"
"1882","Agricult.Products, Total","201","Lentils","1","","071340","071340","01704"
"1882","Agricult.Products, Total","372","Lettuce and chicory","1","","070511, 070519, 070521, 070529","070511, 070519, 070521, 070529","01214"
"1882","Agricult.Products, Total","333","Linseed","1","","120400","120400","01441"
"1882","Agricult.Products, Total","878","Liver prep.","1","","160220","160220","21189.01"
"1882","Agricult.Products, Total","210","Lupins","1","","121490","121490","01709.02"
"1882","Agricult.Products, Total","18","Macaroni","1","","190211, 190219","190211, 190219","23710"
"1882","Agricult.Products, Total","56","Maize","1","","100510, 100590","100510, 100590","0112"
"1882","Agricult.Products, Total","446","Maize, green","1","","070990","070999","01290.01"
"1882","Agricult.Products, Total","49","Malt","1","","110710, 110720","110710, 110720","24320"
"1882","Agricult.Products, Total","50","Malt extract","1","","190190","190190","23999.01"
"1882","Agricult.Products, Total","584","Mango pulp","1","","200899","200899","21499.01"
"1882","Agricult.Products, Total","571","Mangoes, mangosteens, guavas","1","","080450","080450","01316"
"1882","Agricult.Products, Total","809","Manila fibre (abaca)","1","","530500","530500","01929.07"
"1882","Agricult.Products, Total","160","Maple sugar and syrups","1","","170220","170220","23530"
"1882","Agricult.Products, Total","1241","Margarine, liquid","1","","151790","151790","21700.01"
"1882","Agricult.Products, Total","1242","Margarine, short","1","","151710, 151790","151710, 151790","21700.02"
"1882","Agricult.Products, Total","671","Maté","1","","090300","090300","01630"
"1882","Agricult.Products, Total","1173","Meal, meat","1","","230110","230110","21190.01"
"1882","Agricult.Products, Total","1166","Meat nes","1","","020830, 020840, 020850, 020890","020830, 020840, 020850, 020890","21170.92"
"1882","Agricult.Products, Total","1172","Meat nes, preparations","1","","160100, 160290","160100, 160290","F1172"
"1882","Agricult.Products, Total","1108","Meat, ass","1","","020500","020500","21118.02"
"1882","Agricult.Products, Total","874","Meat, beef and veal sausages","1","","160100","160100","21184.01"
"1882","Agricult.Products, Total","872","Meat, beef, dried, salted, smoked","1","","021020","021020","21182"
"1882","Agricult.Products, Total","875","Meat, beef, preparations","1","","160250","160250","F0875"
"1882","Agricult.Products, Total","1089","Meat, bird nes","1","","020890","020890","21170.01"
"1882","Agricult.Products, Total","947","Meat, buffalo","1","","020110, 020120, 020130, 020210, 020220, 020230","020110, 020120, 020130, 020210, 020220, 020230","21112"
"1882","Agricult.Products, Total","1127","Meat, camel","1","","020890","020860","21117.01"
"1882","Agricult.Products, Total","867","Meat, cattle","1","","020110, 020120, 020210, 020220","020110, 020120, 020210, 020220","21111.01"
"1882","Agricult.Products, Total","870","Meat, cattle, boneless (beef & veal)","1","","020130, 020230","020130, 020230","21111.02"
"1882","Agricult.Products, Total","1058","Meat, chicken","1","","020711, 020712, 020713, 020714, 020732, 020733, 020735, 020736","020711, 020712, 020713, 020714, 020760","21121"
"1882","Agricult.Products, Total","1061","Meat, chicken, canned","1","","160231, 160232, 160239","160231, 160232, 160239","F1061"
"1882","Agricult.Products, Total","1164","Meat, dried nes","1","","021091, 021092, 021093, 021099","021091, 021092, 021093, 021099","21183"
"1882","Agricult.Products, Total","1069","Meat, duck","1","","020732, 020733, 020735, 020736","020741, 020742, 020744, 020745","21122"
"1882","Agricult.Products, Total","873","Meat, extracts","1","","160300","160300","21185"
"1882","Agricult.Products, Total","1163","Meat, game","1","","020890","020890","21170.02"
"1882","Agricult.Products, Total","1017","Meat, goat","1","","020450","020450","21116"
"1882","Agricult.Products, Total","1073","Meat, goose and guinea fowl","1","","020732, 020733, 020735, 020736","020751, 020752, 020754, 020755","21123"
"1882","Agricult.Products, Total","877","Meat, homogenized preparations","1","","160210","160210","23991.04"
"1882","Agricult.Products, Total","1097","Meat, horse","1","","020500","020500","21118.01"
"1882","Agricult.Products, Total","1035","Meat, pig","1","","020311, 020312, 020319, 020321, 020322, 020329","020311, 020312, 020319, 020321, 020322, 020329","21113.01"
"1882","Agricult.Products, Total","1041","Meat, pig sausages","1","","160100","160100","21184.02"
"1882","Agricult.Products, Total","1042","Meat, pig, preparations","1","","160241, 160242, 160249","160241, 160242, 160249","F1042"
"1882","Agricult.Products, Total","1038","Meat, pork","1","","020319, 020329","020319, 020329","21113.02"
"1882","Agricult.Products, Total","1141","Meat, rabbit","1","","020810","020810","21114"
"1882","Agricult.Products, Total","977","Meat, sheep","1","","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","21115"
"1882","Agricult.Products, Total","1080","Meat, turkey","1","","020724, 020725, 020726, 020727","020724, 020725, 020726, 020727","21124"
"1882","Agricult.Products, Total","568","Melons, other (inc.cantaloupes)","1","","080719","080719","01229"
"1882","Agricult.Products, Total","299","Melonseed","1","","120799","120770","01449.01"
"1882","Agricult.Products, Total","899","Milk, dry buttermilk","1","","040390","040390","22230.04"
"1882","Agricult.Products, Total","909","Milk, products of natural constituents nes","1","","040490","040490","22290"
"1882","Agricult.Products, Total","908","Milk, reconstituted","1","","040110, 040120","040110, 040120","22110.03"
"1882","Agricult.Products, Total","896","Milk, skimmed condensed","1","","040299","040299","22222.02"
"1882","Agricult.Products, Total","888","Milk, skimmed cow","1","","040110, 040120","040110, 040120","22110.02"
"1882","Agricult.Products, Total","898","Milk, skimmed dried","1","","040210","040210","22212"
"1882","Agricult.Products, Total","895","Milk, skimmed evaporated","1","","040291","040291","22221.02"
"1882","Agricult.Products, Total","889","Milk, whole condensed","1","","040299","040299","22222.01"
"1882","Agricult.Products, Total","897","Milk, whole dried","1","","040221, 040229","040221, 040229","22211"
"1882","Agricult.Products, Total","894","Milk, whole evaporated","1","","040291","040291","22221.01"
"1882","Agricult.Products, Total","882","Milk, whole fresh cow","1","","040120, 040130","040120, 040140, 040150","02211"
"1882","Agricult.Products, Total","982","Milk, whole fresh sheep","1","","040120, 040130","040120, 040140, 040150","02291"
"1882","Agricult.Products, Total","79","Millet","1","","100820","100821, 100829","0118"
"1882","Agricult.Products, Total","114","Mixes and doughs","1","","190120","190120","23180"
"1882","Agricult.Products, Total","165","Molasses","1","","170310, 170390","170310, 170390","23540"
"1882","Agricult.Products, Total","1110","Mules","1","","010190","010190","02133"
"1882","Agricult.Products, Total","449","Mushrooms and truffles","1","","070951, 070959","070951, 070959","01270"
"1882","Agricult.Products, Total","451","Mushrooms, canned","1","","200310, 200320, 200390","200310, 200390","21397.01"
"1882","Agricult.Products, Total","450","Mushrooms, dried","1","","071231, 071232, 071233, 071239","071231, 071232, 071233, 071239","21393.01"
"1882","Agricult.Products, Total","292","Mustard seed","1","","120750","120750","01442"
"1882","Agricult.Products, Total","702","Nutmeg, mace and cardamoms","1","","090810, 090820, 090830","090811, 090812, 090821, 090822, 090831, 090832","01653"
"1882","Agricult.Products, Total","234","Nuts nes","1","","080260, 080290","080261, 080262, 080290","01379.90"
"1882","Agricult.Products, Total","235","Nuts, prepared (exc. groundnuts)","1","","081190, 081290, 200190, 200799, 200819","081190, 081290, 200190, 200799, 200819","F0235"
"1882","Agricult.Products, Total","75","Oats","1","","100400","100410, 100490","0117"
"1882","Agricult.Products, Total","76","Oats rolled","1","","110412, 110422","110412, 110422","23140.07"
"1882","Agricult.Products, Total","1167","Offals nes","1","","020680, 020690, 020810, 020830, 020840, 020850, 020890","020680, 020690, 020810, 020830, 020840, 020850, 020890","21170.93"
"1882","Agricult.Products, Total","868","Offals, edible, cattle","1","","020610, 020621, 020622, 020629, 050400","020610, 020621, 020622, 020629, 050400","21151"
"1882","Agricult.Products, Total","1018","Offals, edible, goats","1","","020680, 020690, 050400","020680, 020690, 050400","21156"
"1882","Agricult.Products, Total","1098","Offals, horses","1","","020680, 020690","020680, 020690","21159.01"
"1882","Agricult.Products, Total","1059","Offals, liver chicken","1","","020713, 020714, 020732, 020733, 020735, 020736","020713, 020714, 020760","21160.01"
"1882","Agricult.Products, Total","1075","Offals, liver duck","1","","020734, 020735, 020736","020743, 020744, 020745","21160.03"
"1882","Agricult.Products, Total","1074","Offals, liver geese","1","","020734, 020735, 020736","020753, 020754, 020755","21160.02"
"1882","Agricult.Products, Total","1159","Offals, other camelids","1","","","",""
"1882","Agricult.Products, Total","1036","Offals, pigs, edible","1","","020630, 020641, 020649, 050400","020630, 020641, 020649, 050400","21153"
"1882","Agricult.Products, Total","978","Offals, sheep,edible","1","","020680, 020690, 050400","020680, 020690, 050400","21155"
"1882","Agricult.Products, Total","1274","Oil, boiled etc","1","","151800","151800","34550"
"1882","Agricult.Products, Total","266","Oil, castor beans","1","","151530","151530","21691.04"
"1882","Agricult.Products, Total","252","Oil, coconut (copra)","1","","151311, 151319","151311, 151319","2166"
"1882","Agricult.Products, Total","331","Oil, cottonseed","1","","151221, 151229","151221, 151229","2168"
"1882","Agricult.Products, Total","244","Oil, groundnut","1","","150810, 150890","150810, 150890","2162"
"1882","Agricult.Products, Total","1275","Oil, hydrogenated","1","","151610, 151620","151610, 151620","F1275"
"1882","Agricult.Products, Total","278","Oil, jojoba","1","","151590","151590","21691.06"
"1882","Agricult.Products, Total","313","Oil, kapok","1","","151590","151590","21691.11"
"1882","Agricult.Products, Total","334","Oil, linseed","1","","151511, 151519","151511, 151519","21691.12"
"1882","Agricult.Products, Total","60","Oil, maize","1","","151521, 151529","151521, 151529","21691.02"
"1882","Agricult.Products, Total","293","Oil, mustard","1","","151491, 151499","151491, 151499","21641.02"
"1882","Agricult.Products, Total","274","Oil, olive residues","1","","151000","151000","21673"
"1882","Agricult.Products, Total","261","Oil, olive, virgin","1","","150910","150910","2167"
"1882","Agricult.Products, Total","257","Oil, palm","1","","151110, 151190","151110, 151190","2165"
"1882","Agricult.Products, Total","258","Oil, palm kernel","1","","151321, 151329","151321, 151329","21691.14"
"1882","Agricult.Products, Total","297","Oil, poppy","1","","151590","151590","21691.08"
"1882","Agricult.Products, Total","271","Oil, rapeseed","1","","151411, 151419, 151491, 151499","151411, 151419, 151491, 151499","21641.01"
"1882","Agricult.Products, Total","36","Oil, rice bran","1","","151590","151590","21691.01"
"1882","Agricult.Products, Total","281","Oil, safflower","1","","151211, 151219","151211, 151219","21631.02"
"1882","Agricult.Products, Total","290","Oil, sesame","1","","151550","151550","21691.07"
"1882","Agricult.Products, Total","237","Oil, soybean","1","","150710, 150790","150710, 150790","2161"
"1882","Agricult.Products, Total","268","Oil, sunflower","1","","151211, 151219","151211, 151219","21631.01"
"1882","Agricult.Products, Total","276","Oil, tung nuts","1","","151590","151590","21691.05"
"1882","Agricult.Products, Total","340","Oil, vegetable origin nes","1","","150990, 151590","150990, 151590","21691.90"
